((('cue', (0.11245595349932312, 0.47427870741977574)), ('yellow', (0.9192109328653595, 0.6874222411368218)), ('blue', (0.2835435450491415, 1.6535865358303279)), ('red', (0.8130467582776302, 1.0860099813083968))), 'pot blue ball into top_right pocket directly')
((('cue', (0.7517269353280147, 0.5645306236048262)), ('blue', (0.3407084393545574, 1.2532767032565408)), ('red', (0.6318728292243332, 0.6417483713433612)), ('yellow', (0.38263694562259043, 1.1121947264530876))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.3628971094610004, 1.5333384060728839)), ('red', (0.284856486081952, 0.6182843341413459)), ('yellow', (0.6708217046273195, 1.666705785422894)), ('blue', (0.7464895198207873, 1.8635919441072502))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.5690732139515898, 0.5802266124546671)), ('blue', (0.1516807985742163, 1.3084448196221394)), ('red', (0.861023476592429, 0.9862827157925708)), ('yellow', (0.5865985911346181, 1.016229178163286))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.35099304984702073, 0.6046956375907824)), ('yellow', (0.7716504168473977, 1.2095753373414375)), ('red', (0.18200917732689462, 1.858216245008671)), ('blue', (0.4256182069301061, 1.9246051819843109))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.6220714448467667, 1.33807278691732)), ('blue', (0.1602194422570687, 1.080716163558262)), ('yellow', (0.6310172155837109, 0.18576218504643904)), ('red', (0.3897870543771996, 0.7283288689964539))), 'pot blue ball into top_right pocket indirectly')
((('cue', (0.10034486829658461, 0.45015388320699534)), ('yellow', (0.5490111517572966, 1.5740010796380535)), ('red', (0.15116886972474328, 0.5604858513596463)), ('blue', (0.5262579195631834, 0.2113673096606689))), 'pot red ball into middle_left pocket directly')
((('cue', (0.8394399775189912, 0.544645282831428)), ('yellow', (0.4824425707352541, 1.0936972819660886)), ('red', (0.48912133843177996, 0.19939080816311638)), ('blue', (0.3672195532360615, 1.7345719571710838))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.6862498603436027, 0.123911815148243)), ('blue', (0.4411532358074586, 1.8295228016594975)), ('red', (0.7183471038716266, 0.8618868020936389)), ('yellow', (0.2850277549971488, 1.9381948722177251))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.1681777938451914, 1.8567308730978989)), ('red', (0.14599685184966216, 0.630395556552047)), ('yellow', (0.07486758240506072, 1.764697147840468)), ('blue', (0.5352726160623203, 0.5877655587669665))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.898920549894448, 0.8968318509951448)), ('red', (0.8311373736256493, 1.1652723483234289)), ('yellow', (0.16918884399830258, 0.18358920543770393)), ('blue', (0.6057202079308318, 1.7206719492167624))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.16795750617642108, 0.2630145988819782)), ('red', (0.45772008800172126, 0.9531090424763256)), ('blue', (0.5281936488565497, 1.3054663062268037)), ('yellow', (0.6469675966904039, 0.9118068238640021))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.5023071286460766, 1.781947113684937)), ('blue', (0.14861965818704562, 0.7650031698791833)), ('red', (0.2376687971074603, 1.8809595890638615)), ('yellow', (0.34961776191212, 0.8103264928741294))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.8023945308836782, 1.3644691600738694)), ('red', (0.30103466377738897, 0.783999334009584)), ('yellow', (0.9433195782991218, 0.4440004406923136)), ('blue', (0.8121398287948539, 0.2756599974255457))), 'pot red ball into top_left pocket with a bank shot')
((('cue', (0.6601372601329976, 0.05736301742098771)), ('blue', (0.5870066465373235, 0.937222489027578)), ('yellow', (0.9084225796431227, 1.0823446731822217)), ('red', (0.9334633135958738, 0.809329751766087))), 'pot blue ball into top_right pocket indirectly')
((('cue', (0.6472131911902819, 0.7714931611214629)), ('blue', (0.2765388868114836, 1.6857120389666196)), ('red', (0.9036882679654361, 1.7429881390664381)), ('yellow', (0.8692680420865546, 0.6746487275139914))), 'pot red ball into top_right pocket directly')
((('cue', (0.57344719675161, 0.37770467610084135)), ('blue', (0.2766411932438142, 0.6612236101861161)), ('yellow', (0.4162715937676512, 1.30045414344257)), ('red', (0.7641157625845757, 1.4938880698488481))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.8055944234856975, 0.8321151910672762)), ('blue', (0.25428950335712425, 0.5016881130559272)), ('red', (0.39013226506476006, 0.9558232120702445)), ('yellow', (0.7123454243237751, 1.1324014587772533))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.09169745611029492, 1.6851019506195999)), ('blue', (0.7957764657152258, 0.5718454425970421)), ('red', (0.26011074440073667, 1.5759164510192838)), ('yellow', (0.7305508297966159, 0.9690665144411456))), 'pot yellow ball into middle_right pocket with a bank shot')
((('cue', (0.3096184726046397, 0.2416806412200972)), ('yellow', (0.15495206060344624, 0.550524624767224)), ('blue', (0.16142718218984975, 0.976323535049893)), ('red', (0.9448096507501397, 1.7519402292203747))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.8902450651086427, 1.2964267940607503)), ('red', (0.778401101951572, 0.9968385519986965)), ('yellow', (0.199877913483187, 0.2176070672830564)), ('blue', (0.7103668677598232, 1.178525928990211))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.09650777730220386, 1.5762622212855388)), ('blue', (0.47958865306537657, 1.4208072000537497)), ('red', (0.5948134123313119, 0.7265837532029522)), ('yellow', (0.18689355880998046, 0.7805988373170392))), 'pot blue ball into top_left pocket with a bank shot')
((('cue', (0.17034016936558513, 0.6926996303552361)), ('blue', (0.8387217583705369, 0.7026734670984964)), ('yellow', (0.12674061514904655, 0.6300273664233415)), ('red', (0.7877336189561085, 1.0056488230232756))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.7476373243976715, 0.7947110909829341)), ('blue', (0.0985441770179831, 1.5132084117838218)), ('yellow', (0.7149535673189572, 1.7336010466330762)), ('red', (0.12375757665048163, 1.0281696777606608))), 'pot red ball into top_left pocket indirectly')
((('cue', (0.5157331807310189, 1.4039425340101723)), ('yellow', (0.6369251824423633, 0.1329700064355515)), ('red', (0.29027985040234794, 1.5508239861343658)), ('blue', (0.3732444760624194, 0.26471278712787805))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.4641629944192892, 0.58161549719705)), ('blue', (0.7604754345962998, 0.6119699204741116)), ('red', (0.7679752911151522, 0.8252867632229735)), ('yellow', (0.05447658627618565, 1.3097717308820438))), 'pot red ball into middle_right pocket directly')
((('cue', (0.7517824743042612, 1.8234682661393216)), ('red', (0.3475727862781698, 1.7125464278653535)), ('blue', (0.13785075170208588, 1.3502559966114742)), ('yellow', (0.6641824243186687, 1.664009756150325))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.5455510812391725, 0.9427178402749472)), ('yellow', (0.2542326157054883, 0.2676707597304202)), ('red', (0.6654865604236919, 1.268086608020864)), ('blue', (0.22114093015286365, 0.7031513451666922))), 'pot yellow ball into bottom_right pocket indirectly')
((('cue', (0.9421029106383679, 1.636411789826883)), ('yellow', (0.8415244139991747, 1.5245006947675206)), ('blue', (0.7846539924742694, 1.7600657545223048)), ('red', (0.8053702167757558, 0.5639292417366816))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.5411622998987768, 0.31173367677992436)), ('yellow', (0.5272428220246911, 0.5401783582174269)), ('blue', (0.7802373147521544, 0.3933528188831765)), ('red', (0.20682561544037534, 0.6853848129294169))), 'pot yellow ball into top_left pocket indirectly')
((('cue', (0.052237133995288204, 1.4037335250849914)), ('red', (0.1887217021240232, 1.5062979425054812)), ('blue', (0.3038429362801467, 0.695396261669676)), ('yellow', (0.7878954023455541, 0.32477453044504356))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.8726586526866946, 1.2118801359360716)), ('red', (0.474285749363737, 0.06353603170053027)), ('blue', (0.654297676732761, 1.8708454874055416)), ('yellow', (0.5528525127740576, 1.3513534079137737))), 'pot yellow ball into middle_left pocket with a bank shot')
((('cue', (0.6806340192591823, 1.5558569386506866)), ('yellow', (0.8937902992429456, 1.0289455009256963)), ('red', (0.880874379522909, 1.5004959839316514)), ('blue', (0.8911627832185831, 1.7948379758819464))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.7724620762368528, 1.025812906126519)), ('yellow', (0.06288240480069655, 1.3694188169026869)), ('red', (0.8294514745118996, 0.49313191682297053)), ('blue', (0.6770422518345155, 0.7828788597166513))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.15112858509195537, 1.614588218087252)), ('red', (0.6776448182118816, 0.8122653206729066)), ('yellow', (0.4527511272025445, 0.40359799668953344)), ('blue', (0.7749097922933802, 0.16435971720540327))), 'pot red ball into bottom_left pocket directly')
((('cue', (0.860902236375782, 1.2265921279883585)), ('red', (0.8320294050772001, 1.5308296891717468)), ('yellow', (0.911161502333458, 0.7803069465132896)), ('blue', (0.4083635342644163, 0.06656974534000397))), 'pot blue ball into top_left pocket with a bank shot')
((('cue', (0.06012543005412176, 1.3442544723025813)), ('yellow', (0.21524393400078126, 1.4354889277651328)), ('blue', (0.23683053720370464, 1.37479403652679)), ('red', (0.2045025387863702, 0.7282695826313981))), 'pot yellow ball into top_right pocket directly')
((('cue', (0.47197547175850296, 0.7451680933909883)), ('yellow', (0.717575406648675, 1.7277176964693686)), ('red', (0.25851992486255776, 0.1979078599099064)), ('blue', (0.7194624184063493, 0.9103853883881474))), 'pot red ball into bottom_left pocket indirectly')
((('cue', (0.5071623911240849, 1.6313509155379895)), ('yellow', (0.8604317708063658, 0.21657647042378605)), ('blue', (0.3734121744225889, 0.5300121207053503)), ('red', (0.8834534472280242, 0.7691419114803051))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.20108341442630795, 1.8696850615911333)), ('red', (0.4856848047641683, 1.8310445644669295)), ('yellow', (0.38313883642946267, 1.2288698518523387)), ('blue', (0.7093213947409175, 0.5377369496716398))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.8744919042876905, 1.6051869103000431)), ('blue', (0.9033878165845878, 0.7192330910386019)), ('yellow', (0.6304844392144382, 0.3726115322127216)), ('red', (0.4507139626327441, 0.04437488236047819))), 'pot yellow ball into bottom_left pocket indirectly')
((('cue', (0.8735116586196413, 0.4087271035610681)), ('blue', (0.7243016095100602, 0.427821870593327)), ('red', (0.8983583801843524, 0.8714115711437098)), ('yellow', (0.24450102049157874, 1.8102518101656877))), 'pot yellow ball into top_right pocket with a bank shot')
((('cue', (0.20835245336588742, 0.7682362585990432)), ('blue', (0.2345710587544326, 1.856478876407849)), ('yellow', (0.5857268369946033, 0.382236916098191)), ('red', (0.04297885731847937, 0.3220973426967074))), 'pot blue ball into top_left pocket indirectly')
((('cue', (0.2813384229065861, 1.1321584745801794)), ('blue', (0.20391574943321142, 0.990902794728034)), ('yellow', (0.6128887529501605, 0.5459549420750152)), ('red', (0.9054089676546969, 0.9343365832189907))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.883005771291593, 1.8571871925190577)), ('yellow', (0.14339683692277172, 1.931849151412859)), ('blue', (0.2194651146386436, 0.9398502906347203)), ('red', (0.6391529358831204, 1.407253062450342))), 'pot red ball into bottom_left pocket directly')
((('cue', (0.23005642120184985, 0.3559051363090435)), ('blue', (0.23427395236421258, 0.4495635035210752)), ('red', (0.5173023838233994, 1.8537796718344346)), ('yellow', (0.38575331332947294, 1.5405409901764329))), 'pot red ball into bottom_right pocket indirectly')
((('cue', (0.7940688271340322, 0.9645835893789164)), ('yellow', (0.09779735784267654, 1.250278611564412)), ('red', (0.7711437599768813, 1.5346320729855387)), ('blue', (0.8467053198824441, 1.2469432385500254))), 'pot blue ball into bottom_left pocket with a bank shot')
((('cue', (0.7289263468970736, 1.8635891312650208)), ('blue', (0.4793403471387139, 0.9894696972461777)), ('yellow', (0.2274740764361105, 1.088033431669096)), ('red', (0.3468934268986842, 0.5514129413304347))), 'pot blue ball into bottom_right pocket indirectly')
((('cue', (0.4340698758061212, 0.3670085762866995)), ('blue', (0.04647195900592328, 0.7691186567084382)), ('red', (0.28570932132876237, 0.7545355942866536)), ('yellow', (0.4121996047333366, 0.7727611168328934))), 'pot red ball into top_right pocket indirectly')
((('cue', (0.2964378989234647, 1.2473406605689363)), ('yellow', (0.332032841782929, 1.653480581377413)), ('red', (0.2260593625378563, 0.10696492530407245)), ('blue', (0.7238777109881209, 1.340801081042021))), 'pot blue ball into bottom_right pocket with a bank shot')
((('cue', (0.11744916395908266, 1.2159199026686731)), ('red', (0.6044146518391335, 0.5570220434691188)), ('blue', (0.6248772763353727, 1.2279372036010225)), ('yellow', (0.8057188463864895, 0.1584843531260725))), 'pot red ball into middle_right pocket with a bank shot')
((('cue', (0.7258460815327072, 1.4270796669156647)), ('blue', (0.30924285938441376, 0.5931830268215713)), ('yellow', (0.05554425223813294, 0.2532506658998863)), ('red', (0.9266340835966508, 1.5097917300920567))), 'pot blue ball into middle_right pocket with a bank shot')
((('cue', (0.06928314355501505, 1.806870659527096)), ('yellow', (0.5802785058156478, 0.5959399972651217)), ('red', (0.7035182129040176, 0.8704226466102835)), ('blue', (0.4332924613170176, 0.5742832345037391))), 'pot red ball into middle_left pocket with a bank shot')
((('cue', (0.6356130954978431, 1.4445876497066878)), ('yellow', (0.6727201313601398, 1.3008088576501262)), ('red', (0.38093991782904346, 1.268590572911801)), ('blue', (0.28039522040006354, 1.6986678216967541))), 'pot yellow ball into bottom_left pocket directly')
((('cue', (0.8767555340755007, 1.6654713144968714)), ('yellow', (0.8784205134150498, 1.0749661929862233)), ('blue', (0.3995305570821869, 1.5145669155363048)), ('red', (0.5366206896427406, 1.6903948407227274))), 'pot blue ball into top_left pocket with a bank shot')
((('cue', (0.936225649284297, 0.8217522577371968)), ('red', (0.3754625430308257, 0.20078889447176718)), ('yellow', (0.8213895795832227, 1.4904945110624173)), ('blue', (0.16512661007868665, 1.207326436220699))), 'pot yellow ball into bottom_right pocket with a bank shot')
((('cue', (0.8713508195455426, 1.7747849515903658)), ('yellow', (0.7135633074493533, 1.5838970358403284)), ('red', (0.39808643221186557, 1.1115016245507963)), ('blue', (0.1325991409301719, 0.9030669479910516))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.3706913611209274, 0.1710854335777987)), ('yellow', (0.5435012429137747, 1.532685121314295)), ('red', (0.4350491411504088, 1.92990717550881)), ('blue', (0.14678673346957033, 1.5841343187502688))), 'pot blue ball into middle_left pocket with a bank shot')
((('cue', (0.5268790623490347, 0.34405013162435105)), ('red', (0.8049118896861528, 0.46132548728141054)), ('blue', (0.22169161673430812, 1.6030564285815512)), ('yellow', (0.15412152717981276, 1.238234097123707))), 'pot yellow ball into top_right pocket directly')
((('cue', (0.6844328753414147, 1.4095413891145936)), ('blue', (0.27632874547088226, 0.8881883639284148)), ('yellow', (0.6985316780634833, 0.9760822540128795)), ('red', (0.8777458564423967, 0.6571977833820216))), 'pot blue ball into bottom_left pocket directly')
