(2045, ((('cue', (0.15629028943752063, 1.5133860269969597)), ('red', (0.7100226073337639, 1.4155459688536118)), ('blue', (0.48014680012785127, 0.7034229265211279)), ('yellow', (0.322401522946168, 1.2592854146315007))), 'pot yellow ball into middle_left pocket with a bank shot')), Success Rate: 4 / 10 = 0.4
(535, ((('cue', (0.5785186183248278, 0.4514003613329759)), ('yellow', (0.049932429234796294, 1.6264065874719016)), ('blue', (0.8150624714818177, 1.7219441182399173)), ('red', (0.9249649420709164, 0.4566780979422095))), 'pot red ball into bottom_left pocket indirectly')), Success Rate: 7 / 10 = 0.7
(2288, ((('cue', (0.5573525770916313, 1.765577086134137)), ('blue', (0.4925874393613594, 1.8358489714167505)), ('yellow', (0.8308169298904299, 0.8353307843047387)), ('red', (0.6820259432103266, 0.38434679209076894))), 'pot red ball into top_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(11469, ((('cue', (0.6597203088031233, 1.671074910997286)), ('yellow', (0.5269028939231186, 0.6676002550445689)), ('red', (0.13800199138676622, 0.09772606428722602)), ('blue', (0.8950969882564537, 1.097160652766146))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 7 / 10 = 0.7
(9840, ((('cue', (0.9056057037436818, 0.6263128839779216)), ('red', (0.13361706676020654, 0.4226070350541258)), ('yellow', (0.14841321750336928, 1.8294636651748075)), ('blue', (0.4276991606597472, 1.0242321318608))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2882, ((('cue', (0.2613705920263061, 0.6007706430148129)), ('blue', (0.6437384453700772, 1.2030874277926433)), ('red', (0.34685504425640334, 1.430023486276923)), ('yellow', (0.1662682317096829, 1.2845562540523336))), 'pot red ball into top_left pocket with a bank shot')), Success Rate: 5 / 10 = 0.5
(1296, ((('cue', (0.6703507665191468, 1.1602443650039806)), ('yellow', (0.6934990628194148, 0.5737479315583015)), ('blue', (0.7262180093412535, 0.7346027376210039)), ('red', (0.7894644855214281, 0.06440473064226244))), 'pot blue ball into top_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(495, ((('cue', (0.7335255694418844, 1.492320089549712)), ('blue', (0.7418768254164004, 0.6365484705779167)), ('red', (0.7973070669262992, 1.3650947150580517)), ('yellow', (0.938228401806592, 0.9463891443045271))), 'pot blue ball into top_left pocket indirectly')), Success Rate: 3 / 10 = 0.3
(7738, ((('cue', (0.6745709272980899, 1.5425714884047752)), ('blue', (0.807446382838351, 1.0498500938506146)), ('red', (0.6283698846794188, 0.4035002870374993)), ('yellow', (0.12350391162429782, 0.358651480091694))), 'pot blue ball into bottom_left pocket directly')), Success Rate: 3 / 10 = 0.3
(8441, ((('cue', (0.7352874842899813, 1.0836177943051948)), ('yellow', (0.48595265605447546, 1.013219571238336)), ('blue', (0.3732798071682255, 1.1376671807075172)), ('red', (0.3390228743447141, 1.657416999912642))), 'pot yellow ball into top_right pocket with a bank shot')), Success Rate: 3 / 10 = 0.3
(12706, ((('cue', (0.6059454962235455, 0.19675672021976884)), ('yellow', (0.44352368470312775, 0.666879982289643)), ('blue', (0.08860733981686592, 1.0467004223893341)), ('red', (0.1731284572951577, 1.3458942236588038))), 'pot red ball into bottom_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(11437, ((('cue', (0.16758634708205328, 1.0793944925834615)), ('yellow', (0.3215686661598508, 1.7941331213837726)), ('blue', (0.583584866305421, 1.8748186704576257)), ('red', (0.5733470426120644, 1.3384059843471363))), 'pot red ball into middle_left pocket indirectly')), Success Rate: 6 / 10 = 0.6
(9267, ((('cue', (0.199672241292348, 1.1429562144920353)), ('yellow', (0.6357657674289392, 0.9337214658436007)), ('blue', (0.07315477909393298, 0.60944122032913)), ('red', (0.7807671691560514, 0.24473531300747464))), 'pot yellow ball into bottom_left pocket indirectly')), Success Rate: 5 / 10 = 0.5
(12579, ((('cue', (0.7846513496490053, 0.6775105060407125)), ('blue', (0.12444281663351388, 1.7914964638933062)), ('yellow', (0.562029927013605, 0.891159129781388)), ('red', (0.6150036848264889, 0.057875579404326714))), 'pot blue ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(4853, ((('cue', (0.2029679599995302, 1.3909338819384398)), ('yellow', (0.490783687743257, 1.3668711697630285)), ('red', (0.3791573003091595, 1.83518351274773)), ('blue', (0.3397399449088381, 0.34493019467811203))), 'pot blue ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8283, ((('cue', (0.44219356461062176, 1.6685407309787152)), ('red', (0.20974312064002917, 0.4412526679162365)), ('blue', (0.8987637876380514, 0.6338044744542856)), ('yellow', (0.487011107760981, 0.18034967278536618))), 'pot red ball into top_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(2499, ((('cue', (0.19079709020741534, 0.12829903800364736)), ('red', (0.6942168312806869, 1.8400546936868771)), ('blue', (0.05968719633660809, 1.6905977056083568)), ('yellow', (0.8271493871841528, 1.6522459266465765))), 'pot yellow ball into top_left pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(11802, ((('cue', (0.48988512704244036, 1.9195364120402718)), ('yellow', (0.2284656747467321, 0.12384682156532771)), ('red', (0.3170330021631953, 0.3223335515912319)), ('blue', (0.1775390087359326, 1.0991039994909846))), 'pot yellow ball into bottom_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(6886, ((('cue', (0.41712185640623356, 0.36188439061620337)), ('yellow', (0.8573632942037127, 0.24416959773332172)), ('blue', (0.23265878558622, 0.34790153630223064)), ('red', (0.6310702736580192, 1.9000300789336477))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8373, ((('cue', (0.6100557923202061, 0.8147987860361048)), ('yellow', (0.9300908759844366, 0.6879309445046488)), ('red', (0.3749694598967217, 1.51380960036332)), ('blue', (0.7061707397819934, 0.509792238222246))), 'pot blue ball into top_left pocket indirectly')), Success Rate: 4 / 10 = 0.4
(3788, ((('cue', (0.6745709272980899, 1.5425714884047752)), ('blue', (0.807446382838351, 1.0498500938506146)), ('red', (0.6283698846794188, 0.4035002870374993)), ('yellow', (0.12350391162429782, 0.358651480091694))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(11590, ((('cue', (0.4551315170517043, 0.1523017893180746)), ('yellow', (0.8546479047668399, 1.8593681284414134)), ('blue', (0.7061757029287459, 0.9967855213504674)), ('red', (0.2632326255663727, 1.3866023788657595))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(9315, ((('cue', (0.6697273197156465, 1.8785104238327897)), ('yellow', (0.7638670607132939, 1.5133623956976765)), ('blue', (0.6566672689030214, 0.4664578428681533)), ('red', (0.16489417238938692, 1.7966197412327538))), 'pot yellow ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(7305, ((('cue', (0.6131632044610137, 0.7889106276207043)), ('yellow', (0.38180329415711056, 0.967318777707224)), ('blue', (0.9379496609999222, 1.175468204134109)), ('red', (0.4106601629101082, 0.8874650786874245))), 'pot red ball into top_right pocket indirectly')), Success Rate: 1 / 10 = 0.1
(6433, ((('cue', (0.30900297169712243, 1.0827776656674328)), ('blue', (0.5485990306666966, 0.48235775623250343)), ('red', (0.7193888662815394, 1.7450320028746076)), ('yellow', (0.6331847566340257, 1.4438899744219797))), 'pot yellow ball into bottom_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(8604, ((('cue', (0.5017758531923738, 1.252972136951418)), ('yellow', (0.528950228535615, 0.520900228844208)), ('blue', (0.12807513313358382, 1.1685178349912677)), ('red', (0.2591081840972643, 0.5925038319691318))), 'pot yellow ball into bottom_left pocket with a bank shot')), Success Rate: 6 / 10 = 0.6
(11256, ((('cue', (0.8269817078299463, 1.8031400285600139)), ('red', (0.28180203727879005, 0.11523154546196045)), ('yellow', (0.17783423167119436, 1.1892187973282968)), ('blue', (0.5119379295070224, 0.33240723698233954))), 'pot red ball into top_right pocket indirectly')), Success Rate: 3 / 10 = 0.3
(3708, ((('cue', (0.3102432962603998, 0.1708781195935706)), ('yellow', (0.525543729013993, 0.11784455702839029)), ('blue', (0.850599054470708, 1.8173597794166976)), ('red', (0.7575554609344467, 0.9430124163591151))), 'pot red ball into top_left pocket with a bank shot')), Success Rate: 4 / 10 = 0.4
(3961, ((('cue', (0.8890216975506967, 0.5885590053088893)), ('blue', (0.34858402776649977, 1.6638054468357357)), ('red', (0.6172282622450893, 1.655018984973056)), ('yellow', (0.2786657028649396, 0.865522557858948))), 'pot red ball into top_left pocket directly')), Success Rate: 8 / 10 = 0.8
(9966, ((('cue', (0.3179333110567597, 1.4196714514066313)), ('blue', (0.5828574059695992, 1.293378235374495)), ('red', (0.6313059604329084, 1.3856897663219652)), ('yellow', (0.3893382798709296, 1.6689557027792015))), 'pot blue ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(8906, ((('cue', (0.06717390160150269, 1.521583697370406)), ('blue', (0.19865283244045445, 0.6056607293261459)), ('red', (0.41850661000585854, 1.8646742602354809)), ('yellow', (0.5338243684541902, 0.7146990134058887))), 'pot blue ball into top_right pocket indirectly')), Success Rate: 1 / 10 = 0.1
(4906, ((('cue', (0.5453329987828275, 1.0764679442823102)), ('yellow', (0.5480599892329646, 0.4025277943265122)), ('red', (0.8961447224315956, 0.08641275633352441)), ('blue', (0.1476130134425287, 1.886990925208774))), 'pot yellow ball into bottom_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(10688, ((('cue', (0.2707288215620858, 0.5614077628268254)), ('yellow', (0.23749563132537102, 1.3221111338659177)), ('red', (0.6405601812386912, 0.9078410819458839)), ('blue', (0.8742915219960921, 1.6174382950322774))), 'pot blue ball into bottom_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(5822, ((('cue', (0.36618028383031676, 0.8524387252600945)), ('yellow', (0.10074855101838923, 1.395435234574736)), ('blue', (0.7485844459659956, 1.4077152006087117)), ('red', (0.9106676590555813, 0.5661895636487061))), 'pot red ball into middle_left pocket indirectly')), Success Rate: 7 / 10 = 0.7
(7529, ((('cue', (0.30832154694805725, 0.5135193353233792)), ('red', (0.07760198215666016, 0.710097590198839)), ('yellow', (0.4143872255914012, 1.3927011507053124)), ('blue', (0.8466457102633269, 1.3929711432265401))), 'pot red ball into top_left pocket indirectly')), Success Rate: 2 / 10 = 0.2
(11206, ((('cue', (0.41556352569494437, 1.0255381885699846)), ('blue', (0.08748279646439644, 1.7039800664712361)), ('yellow', (0.3250797840244062, 0.8049232717307497)), ('red', (0.7281259666738819, 1.204824712222376))), 'pot yellow ball into bottom_left pocket directly')), Success Rate: 10 / 10 = 1.0
(4642, ((('cue', (0.4381066183960285, 0.5673867871161986)), ('red', (0.4833922734064189, 0.34540002050894314)), ('blue', (0.43127989620681473, 1.2917497239690603)), ('yellow', (0.12373216980541635, 1.272219295099822))), 'pot blue ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(6788, ((('cue', (0.5488254743136708, 0.25606581837308434)), ('red', (0.07232482806847619, 0.945361923186287)), ('yellow', (0.3300325145370404, 0.1508109023334171)), ('blue', (0.9149072083740485, 0.44416613525353965))), 'pot blue ball into top_right pocket directly')), Success Rate: 0 / 10 = 0.0
(9151, ((('cue', (0.5512378502160868, 1.0234560436782474)), ('blue', (0.25717666759070185, 1.202252512358326)), ('yellow', (0.2930252007058014, 0.8814139294278039)), ('red', (0.8116541407926453, 1.6548006635983887))), 'pot red ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(991, ((('cue', (0.15686296725336862, 0.968397050468384)), ('blue', (0.36444818457636174, 0.9654937588002772)), ('yellow', (0.14139096436469512, 1.8447983359865745)), ('red', (0.6915881507973752, 0.8247078884842725))), 'pot blue ball into top_right pocket directly')), Success Rate: 0 / 10 = 0.0
(11559, ((('cue', (0.8612070630077402, 0.8059581754618765)), ('blue', (0.16548825822460406, 0.8985379631697913)), ('yellow', (0.11057179467110746, 0.5985110667376035)), ('red', (0.9061243764140133, 1.1865455999016477))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(4770, ((('cue', (0.5762090623381664, 1.6744435265115816)), ('red', (0.9005521309250885, 1.6785198860931305)), ('blue', (0.6865754996486214, 0.7877138663359179)), ('yellow', (0.6035916523698324, 1.4729666356380053))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(9824, ((('cue', (0.6270232108828393, 1.698801580186261)), ('red', (0.8435826093617989, 1.4205370107402346)), ('yellow', (0.10198532508383717, 0.9575622029847202)), ('blue', (0.7350635724668152, 1.4609248871577984))), 'pot blue ball into bottom_right pocket directly')), Success Rate: 7 / 10 = 0.7
(2634, ((('cue', (0.7564879640096772, 0.6129604797005938)), ('blue', (0.44104979120440835, 0.27445390558886795)), ('red', (0.655564687637672, 1.692287092392764)), ('yellow', (0.11383088557254258, 0.47499225686407376))), 'pot yellow ball into top_left pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(5698, ((('cue', (0.6674898366144364, 0.8374409685231375)), ('yellow', (0.0669254798995967, 1.0545636888127372)), ('red', (0.0813829682105916, 1.6584689215763835)), ('blue', (0.11483087898537077, 0.42847877803835666))), 'pot red ball into bottom_right pocket with a bank shot')), Success Rate: 2 / 10 = 0.2
(4861, ((('cue', (0.08687299322881975, 0.9257395855217646)), ('red', (0.10640596974731119, 1.5603757918904735)), ('blue', (0.32303639480829494, 0.9557224841409372)), ('yellow', (0.8476552548469198, 1.7166860210014603))), 'pot yellow ball into top_right pocket indirectly')), Success Rate: 6 / 10 = 0.6
(6368, ((('cue', (0.6174655164400574, 1.3715404955870476)), ('red', (0.22051306281762337, 0.6599955179850908)), ('blue', (0.06452030209274988, 1.055925197091101)), ('yellow', (0.6284854728827092, 0.8177570694678438))), 'pot blue ball into top_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(11968, ((('cue', (0.5702150796613301, 1.4296400809719303)), ('red', (0.7460811944096972, 1.7727403230568752)), ('blue', (0.23375118503988454, 0.7063384445908583)), ('yellow', (0.37909688288413346, 0.8253216052576002))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 2 / 10 = 0.2
(11999, ((('cue', (0.22256772163086347, 0.24147777726295055)), ('blue', (0.5117224284066999, 1.1134063736837232)), ('yellow', (0.3661660435293955, 1.73479405224093)), ('red', (0.11232671022705047, 1.236030796424659))), 'pot blue ball into top_right pocket indirectly')), Success Rate: 4 / 10 = 0.4
(2491, ((('cue', (0.5809588933789556, 1.2994023014490252)), ('red', (0.48031843018930953, 0.366661597961772)), ('yellow', (0.3315293706553867, 1.0430790184793859)), ('blue', (0.36674537918348293, 0.11692299532474186))), 'pot red ball into top_right pocket indirectly')), Success Rate: 0 / 10 = 0.0
(8476, ((('cue', (0.04694389958200998, 1.7765440726465516)), ('red', (0.804387816695238, 0.444491477736646)), ('yellow', (0.7449852569117917, 0.8818940555237837)), ('blue', (0.39381104762944585, 1.2323095320237594))), 'pot yellow ball into top_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(6438, ((('cue', (0.3631199694747347, 0.6971410408309927)), ('blue', (0.08947159295926083, 0.6387129040004764)), ('red', (0.5344020035375879, 1.1553885601147857)), ('yellow', (0.31855396768204547, 1.2574263354738877))), 'pot red ball into bottom_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(1587, ((('cue', (0.44794949941649365, 0.7007764613178754)), ('blue', (0.1975892925494642, 1.8837914710806967)), ('yellow', (0.816588105124434, 0.06480750752468215)), ('red', (0.41989631768941316, 1.7661333610909908))), 'pot red ball into bottom_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(6457, ((('cue', (0.141456730608882, 1.4442430002011464)), ('blue', (0.9368158885547023, 0.43189474815752726)), ('yellow', (0.6154968222506726, 1.8647942141559144)), ('red', (0.4781815055761597, 1.45126540192034))), 'pot yellow ball into middle_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(4125, ((('cue', (0.8818815665417138, 1.7737202444361762)), ('blue', (0.3247671492453531, 0.1956731952138927)), ('red', (0.08175721485635233, 0.6742966811423802)), ('yellow', (0.3565103802597779, 1.0712414206537977))), 'pot red ball into bottom_right pocket with a bank shot')), Success Rate: 1 / 10 = 0.1
(9155, ((('cue', (0.5330046401082785, 0.4884642644021594)), ('red', (0.8458547557415005, 0.929268697436625)), ('yellow', (0.5335077519162814, 0.8401512151277954)), ('blue', (0.1629105468018141, 1.7344955798137038))), 'pot red ball into top_left pocket indirectly')), Success Rate: 0 / 10 = 0.0
(7467, ((('cue', (0.347058869096148, 1.588725425220155)), ('yellow', (0.5788714715900881, 1.8340848270792567)), ('red', (0.6757313555085231, 1.8224569885700284)), ('blue', (0.9336039599613947, 0.6857311389394961))), 'pot red ball into bottom_right pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(10040, ((('cue', (0.42607909577951963, 1.7771965272990224)), ('blue', (0.12578270981001477, 0.8467156784223889)), ('yellow', (0.8106179564004199, 1.3921783226600783)), ('red', (0.7964635950945894, 0.8428858072048508))), 'pot red ball into middle_left pocket with a bank shot')), Success Rate: 0 / 10 = 0.0
(1152, ((('cue', (0.8522560887444437, 0.27312207649537856)), ('blue', (0.8842743175175335, 1.9071588143019893)), ('yellow', (0.5268727806816031, 0.7942191816948069)), ('red', (0.3807237943540476, 1.7007889753270446))), 'pot red ball into top_left pocket directly')), Success Rate: 5 / 10 = 0.5
