(('cue ball', (0.607227924427877, 0.3639508342770152)), ('purple', (0.7466241744812925, 1.7356740293138002)), ('blue', (0.12957429539285503, 0.9657499888490775)))
(('cue ball', (0.8302267076325771, 1.0991476117354642)), ('purple', (0.16312372787694696, 0.3891014604767234)), ('blue', (0.08820186121965799, 0.17064291045663205)))
(('cue ball', (0.5838351706412334, 0.9404853747559875)), ('red', (0.7448708675522339, 0.9193201084061471)), ('purple', (0.8932789594968338, 1.0593873681384218)))
(('cue ball', (0.3897365589304759, 0.16181526853772984)), ('yellow', (0.11921867035832401, 0.5824653299878247)), ('red', (0.1179075128436023, 1.1059950506433167)))
(('cue ball', (0.7687561285422355, 0.963925350857415)), ('black', (0.5605500914647094, 1.6596947551143164)), ('yellow', (0.6812569238251316, 0.7593583492385133)))
(('cue ball', (0.8201048123912144, 0.5484784905838164)), ('orange', (0.5656231442175574, 1.6415778276160893)), ('maroon', (0.09274059726780418, 1.0149924185465824)))
(('cue ball', (0.8468219208341548, 1.8229203696105554)), ('green', (0.24455839724813763, 1.1664372607771305)), ('yellow', (0.3903651870496444, 0.7853283750893688)))
(('cue ball', (0.09523180590340175, 0.5457760016582072)), ('red', (0.19607544006495706, 1.5338666591885879)), ('black', (0.20918261674537375, 0.5368536756969776)))
(('cue ball', (0.8248326049198216, 0.8779081693253523)), ('blue', (0.795637718557712, 0.7829719944291126)), ('purple', (0.626142474566938, 1.7518350565327885)))
(('cue ball', (0.14397993248479177, 0.5706622196337054)), ('maroon', (0.04300432746438882, 1.8166444169497098)), ('black', (0.2554904833383164, 0.16765017197669607)))
(('cue ball', (0.18258793990098993, 0.6986687924376902)), ('black', (0.31791890622831653, 1.6780747729324508)), ('yellow', (0.028649725785870328, 1.628234649913044)))
(('cue ball', (0.5942909435050981, 1.9314518432036905)), ('red', (0.8462135547467134, 0.36517896452228166)), ('orange', (0.6785578845749536, 0.7335710297252246)))
(('cue ball', (0.11951455665912007, 1.033537909492391)), ('yellow', (0.5474448698535012, 1.8504844465148897)), ('blue', (0.42127884736693005, 0.38439057535271276)))
(('cue ball', (0.8607354107400651, 0.3976879382737773)), ('purple', (0.8305518876149676, 0.2638345676123734)), ('orange', (0.7212822688117505, 1.2208395896989348)))
(('cue ball', (0.11207985494128503, 0.62416392284251)), ('purple', (0.2815954853931874, 1.4496830670996748)), ('blue', (0.2443423752134913, 0.5584556359715246)))
(('cue ball', (0.38128262461694673, 1.1049860150906092)), ('black', (0.6887791120105178, 1.1258364821235436)), ('purple', (0.20807292248207185, 1.8912677847536323)))
(('cue ball', (0.376453130644909, 0.1897104284357429)), ('maroon', (0.5004011899231681, 1.5883317848196952)), ('black', (0.0657271029353771, 1.5580752636395503)))
(('cue ball', (0.8060232720431318, 1.2625324422601607)), ('orange', (0.33111797353589545, 1.8894501338860084)), ('yellow', (0.9431171265176775, 0.04310130158112584)))
(('cue ball', (0.409061752735436, 1.078670526963364)), ('yellow', (0.3303278276642792, 1.8492270874540533)), ('green', (0.03082828871201271, 0.255456058608763)))
(('cue ball', (0.26718129224435966, 0.8621121660382612)), ('blue', (0.20583273824964363, 0.897382111748543)), ('red', (0.7527092467743707, 1.570784578504715)))
(('cue ball', (0.5819708302578873, 1.8430574841336664)), ('black', (0.6199815234491306, 0.2525546330608715)), ('purple', (0.8446556509669991, 1.8429167366806845)))
(('cue ball', (0.07275033476888645, 0.6320876181224158)), ('orange', (0.5620334840857839, 0.09914747262548718)), ('maroon', (0.47296522437134514, 1.0114842056026465)))
(('cue ball', (0.44737288284086946, 1.671092285149239)), ('purple', (0.43849573585627627, 1.0820260850510843)), ('maroon', (0.6441539381266417, 0.07414547865161368)))
(('cue ball', (0.8466411405384553, 1.306087294931373)), ('red', (0.11780434356965623, 1.8890835655889837)), ('purple', (0.18831106959579821, 0.9916806191848268)))
(('cue ball', (0.7872096177030709, 0.1618794957955979)), ('maroon', (0.0848910315018262, 0.2596757877343906)), ('red', (0.19950334410844603, 0.16595527891075645)))
(('cue ball', (0.8403873861651476, 0.8316579179580538)), ('green', (0.3752044401150759, 0.38832132696871163)), ('red', (0.24388859311342656, 0.75431164303348)))
(('cue ball', (0.40625760046388354, 0.33218655637588357)), ('yellow', (0.054310818446153264, 1.9483086072393572)), ('maroon', (0.2695052075776805, 1.033524925689429)))
(('cue ball', (0.9225895888534396, 0.07321744512394499)), ('yellow', (0.40923987049059357, 1.6915869259371892)), ('black', (0.8817284766114574, 0.28544880702517955)))
(('cue ball', (0.43927472841509047, 0.18900584286130978)), ('yellow', (0.7303296059841294, 1.0683852470120516)), ('maroon', (0.4320562093004149, 0.8320877111609924)))
(('cue ball', (0.49860752890778315, 1.36772789411882)), ('orange', (0.5774186879947532, 0.8162941448957671)), ('purple', (0.6992767187051232, 0.04409516080848851)))
(('cue ball', (0.3719911516742945, 1.5072264278825882)), ('red', (0.5846193249515246, 0.9964076896798708)), ('green', (0.42933694406332856, 1.9161116982614326)))
(('cue ball', (0.09531741641583324, 1.7226754513121776)), ('black', (0.44457747414633997, 0.7682414228239312)), ('maroon', (0.2107789711322821, 1.885531442038692)))
(('cue ball', (0.19147753927390412, 0.16078872468866198)), ('black', (0.13075876709763432, 0.20662878424068232)), ('green', (0.31548470850099813, 1.3592252480747093)))
(('cue ball', (0.8504666203413654, 0.48079419098605486)), ('black', (0.5530094735075418, 1.3893412726308176)), ('blue', (0.7910516298541097, 0.7128741601512013)))
(('cue ball', (0.28937264275717056, 1.6424948502302807)), ('purple', (0.05665028496398897, 1.7329483642347394)), ('maroon', (0.09469782612366731, 0.785090723475299)))
(('cue ball', (0.18711877177428543, 0.32147028571691544)), ('red', (0.5109032406490585, 0.5995051899644895)), ('yellow', (0.24960504477304418, 1.0153543713125808)))
(('cue ball', (0.06516887333866657, 1.8909967377734542)), ('yellow', (0.14746090867018308, 0.3664439022409029)), ('purple', (0.7405497545869046, 1.0989438268653355)))
(('cue ball', (0.6301090764459445, 0.7022636587395286)), ('purple', (0.7745965755446889, 1.5461384308859523)), ('red', (0.6735921216723117, 0.30322545549206426)))
(('cue ball', (0.7682817199660574, 1.323690010157757)), ('black', (0.6179345955669558, 1.3080542940853954)), ('orange', (0.45589646619505386, 1.5529784675361016)))
(('cue ball', (0.5292293294467407, 1.8153001955853023)), ('black', (0.7460684944807379, 0.7086436448494232)), ('purple', (0.388503507295757, 1.8446408346720078)))
(('cue ball', (0.5264168985915818, 0.19305976160884594)), ('orange', (0.6415757465314168, 1.623466722668608)), ('yellow', (0.4946851389335426, 0.37340103683986176)))
(('cue ball', (0.2878908873344387, 1.1812197142981986)), ('purple', (0.22379146945183967, 1.9153246639227555)), ('red', (0.7153758682255228, 1.1202802563349508)))
(('cue ball', (0.3185710269261377, 1.2412221177284062)), ('yellow', (0.8088376789688682, 1.6597914851680728)), ('black', (0.710284773612707, 1.0076661353587126)))
(('cue ball', (0.3406877069330018, 0.8845076488390269)), ('yellow', (0.04685213730628897, 0.7424701984788536)), ('red', (0.26696203642926697, 0.2600461039936378)))
(('cue ball', (0.4271741240502171, 0.9171877666017927)), ('purple', (0.7684194476851807, 1.8975938237415486)), ('black', (0.9401911275815547, 1.767546485431771)))
(('cue ball', (0.3581886703764354, 1.8973379973524391)), ('purple', (0.9178781119773267, 0.6140359774903648)), ('blue', (0.6346717276208547, 0.6953797295736176)))
(('cue ball', (0.13203172179552747, 0.4064827165708429)), ('red', (0.3646722725543747, 0.9433676901243846)), ('blue', (0.4920234128755125, 0.9244102821541188)))
(('cue ball', (0.902189029184243, 0.8873262699383372)), ('purple', (0.7664143399389194, 0.32557164333032756)), ('black', (0.8986144721663211, 0.6545871541621343)))
(('cue ball', (0.35371117516871053, 0.27463375384150646)), ('orange', (0.44376618153752617, 0.8982286931357786)), ('purple', (0.9388326156925019, 0.951790069699075)))
(('cue ball', (0.48528102006699, 1.207053614542029)), ('yellow', (0.04325013114904708, 1.3955047347257952)), ('blue', (0.8128624281947481, 0.6896325902801617)))
(('cue ball', (0.07540170072658019, 0.6471543190587269)), ('orange', (0.603623207456436, 1.668358826290511)), ('green', (0.6346601317666776, 1.0325258381957352)))
(('cue ball', (0.6598293144776904, 0.7836106167898834)), ('black', (0.39166657886143025, 1.7559608268875353)), ('purple', (0.5241849879075405, 1.6609959922324613)))
(('cue ball', (0.7722900549045383, 0.6732327445540527)), ('red', (0.6782875117561095, 0.7530068890877577)), ('green', (0.8635090177712089, 0.24429664375290616)))
(('cue ball', (0.43938403386759994, 0.04696084345457997)), ('blue', (0.12060686749320809, 1.0138546405228708)), ('maroon', (0.32412964152831886, 1.8448310800926415)))
(('cue ball', (0.044725661758905196, 1.2231091590845928)), ('yellow', (0.8475756788773058, 0.6954359351147026)), ('black', (0.5026481298952405, 1.4878757912775207)))
(('cue ball', (0.8946683030181003, 0.4912150282238208)), ('yellow', (0.9578126059415809, 1.6454610401824483)), ('orange', (0.2250360392837181, 1.3169831333507125)))
(('cue ball', (0.9301778893860829, 0.588522494096655)), ('maroon', (0.5137741778652216, 1.7577865674037885)), ('yellow', (0.8019759719186568, 1.4612835890918643)))
(('cue ball', (0.45140530578227656, 1.2382590934179836)), ('yellow', (0.6222893391917901, 0.45070578655730115)), ('green', (0.7049218241974674, 1.1998105245334485)))
(('cue ball', (0.8348823037247745, 0.1637006438460502)), ('orange', (0.08996540752221144, 0.34523904467125244)), ('maroon', (0.5324111264028435, 0.19701510225058727)))
(('cue ball', (0.4184101570005721, 0.5010479791954648)), ('orange', (0.6338912895570902, 1.8909620014366981)), ('blue', (0.18966572833860065, 1.688650386654134)))
(('cue ball', (0.9369899142188008, 0.37264464623586)), ('black', (0.4569600597738709, 0.721597807599073)), ('red', (0.4833850846502267, 1.7965482098036256)))
(('cue ball', (0.5080780659703746, 1.2443748001569181)), ('orange', (0.2779645060760731, 0.7274561173870918)), ('maroon', (0.37627459287193193, 1.3233459586497704)))
(('cue ball', (0.3639450283745088, 1.202345150756288)), ('orange', (0.5874780667601348, 1.3360158153401458)), ('purple', (0.3994980549065954, 1.573953969747845)))
(('cue ball', (0.487175378436638, 1.8787129367298845)), ('red', (0.12950583882172415, 1.5504328351792487)), ('black', (0.3663447980725412, 1.525292354130883)))
(('cue ball', (0.14824072356563678, 0.23729746048405195)), ('maroon', (0.8168470516460834, 0.9898841224681655)), ('red', (0.7304309493720297, 1.3271921164813054)))
(('cue ball', (0.05027555163204589, 0.1286739413488716)), ('purple', (0.7195712439959482, 0.6105640480350077)), ('blue', (0.3155150919199517, 0.6235836603491486)))
(('cue ball', (0.2434637876101174, 0.1809869830289958)), ('green', (0.15232611110791155, 1.3962569682358412)), ('maroon', (0.1987906765375959, 1.7607979031116883)))
(('cue ball', (0.6919687194477312, 0.8831841607063968)), ('black', (0.8813067935023792, 0.2386589814943686)), ('blue', (0.9589083529347207, 0.6247974803290607)))
(('cue ball', (0.37339547125307593, 0.49714825953762365)), ('red', (0.7936950700529328, 1.641919724857872)), ('green', (0.7662357536151327, 1.4195186789692384)))
(('cue ball', (0.7612699859126314, 0.6364593822911222)), ('yellow', (0.9480829241025366, 1.307520992961698)), ('orange', (0.659163822261881, 0.029066127986445034)))
(('cue ball', (0.8793656496287582, 1.1548700344693974)), ('blue', (0.6983384103671206, 1.7322851884742716)), ('yellow', (0.5192756992969567, 1.266933317009783)))
(('cue ball', (0.42507618097498506, 0.9399293177599578)), ('red', (0.16604273693727895, 1.2886950239666561)), ('green', (0.44741349716429196, 1.302344874471062)))
(('cue ball', (0.3762331736303818, 0.181201782863187)), ('blue', (0.2658392052227549, 0.14509702189758567)), ('maroon', (0.23574232363358008, 0.4674188438802629)))
(('cue ball', (0.3725530288668572, 1.3823381064550369)), ('orange', (0.7640877896448633, 1.3641752188983776)), ('green', (0.8689379322635191, 0.9047903246577825)))
(('cue ball', (0.061078090750426806, 1.90317213928282)), ('orange', (0.6225534176619105, 1.7239385283595177)), ('green', (0.20805398325906316, 1.521053326461236)))
(('cue ball', (0.6233430125637482, 1.9129889424788644)), ('purple', (0.7880522398404183, 1.1774983466352567)), ('blue', (0.28706502436093034, 0.36595072498455244)))
(('cue ball', (0.1838736410645636, 0.12966288180806898)), ('black', (0.5879603083975791, 1.4771382738087122)), ('blue', (0.5731865854952171, 1.0524870544807352)))
(('cue ball', (0.39433456857116467, 1.7856255386141107)), ('green', (0.7982158041749543, 1.838123230254294)), ('blue', (0.1630753269789789, 1.1401026187891214)))
(('cue ball', (0.3242315427700695, 1.5162886210206201)), ('red', (0.689873461103453, 0.5214868542325286)), ('green', (0.5061532855159331, 1.6184887590269508)))
(('cue ball', (0.4920692955032776, 0.16671834056018794)), ('blue', (0.18471256722818422, 0.4638112195476908)), ('purple', (0.5216429829521665, 1.790135620285174)))
(('cue ball', (0.05115156682571602, 0.40593849298518964)), ('red', (0.30076214147296837, 1.4710776700886672)), ('blue', (0.6968618128956512, 0.6995282431858431)))
(('cue ball', (0.8824943320839581, 0.39326364717894435)), ('purple', (0.9361399969828524, 0.6490111262540063)), ('black', (0.7923534967981908, 1.1649795057377597)))
(('cue ball', (0.1261452385049997, 1.7196543684629533)), ('blue', (0.9144367415398392, 0.8620107862381247)), ('orange', (0.5589316881837431, 1.464993621572552)))
(('cue ball', (0.4823590087837635, 0.2674139444614177)), ('purple', (0.10598523264789224, 1.0032275171192515)), ('red', (0.07571981314261013, 1.429002760456367)))
(('cue ball', (0.466796285935624, 0.3017890976269232)), ('blue', (0.3266313831287172, 0.36623886592788946)), ('black', (0.3779497903949735, 0.1772443644930656)))
(('cue ball', (0.6584115634720954, 1.9446556588325237)), ('maroon', (0.5973751322017877, 1.463709591065121)), ('purple', (0.8511999606241449, 0.5938304998206873)))
(('cue ball', (0.41649757018748806, 1.7247473733242824)), ('yellow', (0.7634789630309333, 0.6056960398734851)), ('red', (0.6102537353299328, 1.2255791931195705)))
(('cue ball', (0.6025074036573295, 1.2458003543004246)), ('maroon', (0.8351384294366355, 0.9427341608814397)), ('purple', (0.686820124429944, 0.376464565528586)))
(('cue ball', (0.06223007263829525, 1.2547942804135979)), ('red', (0.14318166697488424, 0.9960488542988113)), ('maroon', (0.9333874305954593, 1.4504416603915127)))
(('cue ball', (0.794292760655681, 1.036919662108344)), ('maroon', (0.07883569848736668, 1.1624077187141837)), ('purple', (0.7404548665441105, 0.6326229878558075)))
(('cue ball', (0.7276289925389147, 1.7376985263280338)), ('green', (0.8597760871834506, 1.5083874258899213)), ('orange', (0.18167037623571997, 1.6083373941025)))
(('cue ball', (0.4006556588374825, 1.9050880040394473)), ('green', (0.5300613576891591, 0.6922051585252438)), ('maroon', (0.16226741438287284, 1.9027360967439484)))
(('cue ball', (0.6343577351538475, 0.9190973481867188)), ('maroon', (0.23347351733864913, 1.6434676979862353)), ('purple', (0.246452976687502, 1.1894887589777168)))
(('cue ball', (0.18910651657576005, 1.7862018074942057)), ('yellow', (0.09413867488066263, 0.817672797134081)), ('green', (0.19856015300479393, 0.44070088033277466)))
(('cue ball', (0.5964568896119815, 1.6652082825830823)), ('purple', (0.8385842638381482, 0.7731176361564753)), ('red', (0.8077027767251329, 0.47994698559481774)))
(('cue ball', (0.16549140925667982, 1.2044924553090817)), ('green', (0.5723415354998681, 1.3304778795857986)), ('orange', (0.617607673579312, 1.896390568978731)))
(('cue ball', (0.6387160052435221, 1.5657328475115724)), ('blue', (0.7902080681987189, 0.11929922914641107)), ('maroon', (0.3213571812173568, 1.2368657613091703)))
(('cue ball', (0.6741954093808363, 0.06448799580127965)), ('red', (0.6548701941205447, 1.7820894936414662)), ('green', (0.3090095269690365, 0.8659948779076772)))
(('cue ball', (0.21309481825552307, 1.636102247784703)), ('purple', (0.8964841036431593, 0.10395881119364772)), ('yellow', (0.6787446667687941, 0.6317443351775717)))
(('cue ball', (0.33097529313499896, 1.096286490296423)), ('black', (0.19953772219281132, 0.33082187215552644)), ('blue', (0.5843731466151108, 1.0736930324681642)))
(('cue ball', (0.04703266818115327, 0.22599995032988945)), ('black', (0.6133491665046114, 1.1716741574378855)), ('orange', (0.7686647366430837, 1.3214514302113252)))
(('cue ball', (0.7670204264064026, 0.9369807567599372)), ('black', (0.5042846961693012, 1.3022184702796975)), ('blue', (0.9394029393177915, 0.9560954796173176)))
(('cue ball', (0.41212870594077855, 0.9929336080012451)), ('purple', (0.21345879430884118, 0.7129455153348137)), ('red', (0.16240984725859822, 0.4053907710082345)))
